Template¡0¡1¡2¡3¡4¡5¡6¡7¡8¡9¡10¡11¡12¡13¡14¡15¡16¡17¡18¡19¡20¡21¡22¡23¡24¡25¡26¡27¡28¡29¡30¡31¡32¡33¡34¡35¡36¡37¡38¡39¡40¡41¡42¡43¡44¡45¡46¡47¡48¡49¡50¡51¡52¡53¡54¡55¡56¡57¡58¡59¡60¡61¡62¡63¡64¡65¡66¡67¡68¡69¡70¡71¡72¡73¡74¡75¡76¡77¡78¡79¡80¡81¡82¡83¡84¡85¡86¡87¡88¡89¡90¡91¡92¡93¡94¡95¡96¡97¡98¡99¡100¡101¡102¡103¡104¡105¡106¡107¡108¡109¡110¡111¡112¡113¡114¡115¡116¡117¡118¡119¡120¡121¡122¡123¡124¡125¡126¡127¡128¡129¡130¡131¡132¡133¡134¡135¡136¡137¡138¡139¡140¡141¡142¡143¡144¡145¡146¡147¡148¡149¡150¡151¡152¡153¡154¡155¡156¡157¡158¡159¡160¡161¡162¡163¡164¡165¡166¡167¡168¡169¡170¡171¡172¡173¡174¡175¡176¡177¡178¡179¡180¡181¡182¡183¡184¡185¡186¡187¡188¡189¡190¡191¡192¡193¡194¡195¡196¡197¡198¡199¡200¡201¡202¡203¡204¡205¡206¡207¡208¡209¡210¡211¡212¡213¡214¡215¡216¡217¡218¡219¡220¡221¡222¡223¡224¡225¡226¡227¡228¡229¡230¡231¡232¡233¡234¡235
jq: error (at <*> null (null) has no keys¡2¡3¡1¡3¡0¡2¡1¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡1¡0¡0¡0¡1¡0¡0¡0¡1¡0¡0¡0¡0¡0¡1¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡2¡0¡2¡0¡1¡0¡0¡2¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1
<*> line <*> <*> command not found¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0
cp: cannot stat <*> No such file or directory¡10¡440¡20¡80¡10¡80¡40¡30¡0¡0¡31¡0¡0¡0¡0¡0¡1¡29¡0¡60¡0¡10¡0¡0¡0¡0¡130¡22¡42¡20¡20¡10¡120¡30¡110¡30¡11¡10¡30¡20¡201¡11¡110¡22¡20¡1¡0¡1¡1¡1¡1¡1¡0¡1¡1¡1¡1¡1¡1¡0¡0¡1¡2¡0¡1¡32¡0¡0¡0¡0¡1¡0¡0¡0¡1¡1¡1¡1¡1¡1¡1¡0¡0¡1¡0¡1¡1¡1¡1¡1¡0¡0¡1¡40¡186¡145¡33¡80¡80¡34¡195¡0¡0¡0¡21¡0¡1¡40¡0¡0¡9¡80¡0¡1¡1¡0¡0¡0¡1¡0¡0¡0¡1¡1¡0¡1¡1¡1¡1¡1¡0¡1¡1¡0¡0¡2¡0¡1¡0¡1¡0¡2¡0¡2¡1¡0¡1¡0¡1¡1¡0¡1¡1¡0¡1¡1¡0¡0¡1¡1¡0¡1¡12¡11¡10¡10¡21¡1¡1¡1¡1¡4¡7¡0¡1¡0¡1¡0¡0¡5¡1¡2¡1¡0¡0¡0¡0¡1¡0¡1¡1¡0¡0¡0¡1¡0¡0¡4¡0¡0¡1¡0¡1¡0¡0¡1¡0¡2¡1¡1¡0¡1¡3¡0¡1¡0¡1¡1¡1¡1¡1¡0¡1¡2¡0¡1¡1¡2¡0¡1¡0¡1¡1¡0¡1¡10
/bin/bash: cleartool: command not found¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0
sed: can't read <*> No such file or directory¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡2¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0
<*> cannot <*> <*> No such file or directory¡0¡2¡2¡7¡3¡8¡0¡2¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡3¡1¡0¡0¡0¡0¡0¡6¡0¡0¡0¡0¡0¡0¡0¡2¡10¡3¡4¡8¡11¡14¡6¡1¡10¡6¡8¡13¡8¡6¡2¡2¡6¡1¡3¡1¡3¡0¡2¡0¡0¡6¡0¡1¡2¡1¡11¡10¡14¡6¡11¡6¡3¡1¡9¡1¡7¡11¡9¡6¡3¡1¡4¡10¡0¡0¡0¡1¡0¡1¡1¡0¡0¡5¡0¡1¡2¡0¡7¡0¡0¡4¡1¡5¡7¡3¡1¡1¡1¡8¡0¡1¡12¡6¡1¡6¡11¡10¡14¡4¡1¡4¡0¡9¡0¡18¡0¡4¡0¡13¡0¡26¡0¡21¡8¡1¡10¡1¡6¡6¡0¡14¡10¡1¡5¡11¡8¡0¡2¡16¡0¡8¡1¡4¡1¡1¡1¡8¡19¡0¡12¡54¡84¡5¡6¡13¡3¡8¡3¡54¡0¡27¡7¡6¡0¡0¡0¡16¡1¡13¡4¡10¡0¡0¡15¡2¡1¡46¡7¡0¡11¡2¡14¡1¡0¡11¡0¡28¡12¡10¡1¡13¡39¡1¡14¡1¡12¡15¡1¡23¡15¡1¡11¡31¡1¡12¡10¡24¡1¡11¡1¡11¡16¡0¡6¡0
<*> cleartool: Command not found¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0
ldppc: cannot find <*>¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡7¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0
/usr/bin/objdump: 'ome_ccmdr.elf': No such file¡0¡0¡1¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0¡0
